tx_id,scenario_label,is_suspicious,primary_category,expected_triggers_fired,expected_confidence_band,ground_truth_notes
TX20260603000440,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260604001368,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001296,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000389,merchant_settlement_legit,NO,C3,,N/A,Aggregation then settlement (legit merchant/business).
TX20260602000429,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 4/6 to account.
TX20260603001452,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000822,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001053,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001640,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001313,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001080,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001456,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001469,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000129,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 15/17 far above account's monthly baseline.
TX20260303000552,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603001535,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000868,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260422000575,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001789,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001665,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001450,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001847,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000499,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~335d, age <18mo."
TX20260603001124,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000339,subtle_mule_4credits,YES,C3,C3_sweep,MEDIUM,Single outbound sweep >80% of cumulative fan-in.
TX20260602000147,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 16/18 far above account's monthly baseline.
TX20260603001649,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000749,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000907,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000045,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260604001169,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000403,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 6/7 to merchant.
TX20260603000786,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001459,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001056,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000752,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000624,GIFT_NRI_BOUNDARY_LEGIT,NO,C5,,LOW,Gift ratio ~4.8x sits just below the 5x trigger; preserved boundary FP-control case.
TX20260603001301,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000564,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603001631,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260328000584,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603001550,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000990,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000929,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000479,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~306d, age <18mo."
TX20260602000783,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000518,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~284d, age <18mo."
TX20260602001203,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001865,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001676,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000492,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~309d, age <18mo."
TX20260604001277,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000202,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 4/18 far above account's monthly baseline.
TX20260603000266,WATCHLIST_HIT,YES,C2,C2_watchlist_hit,HIGH,Receiver matches watchlist WL0052 on name + identifier.
TX20260603001285,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001478,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000975,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001042,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000917,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000513,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~284d, age <18mo."
TX20260502000549,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603001626,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001343,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000746,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001466,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001069,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001153,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001126,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001235,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260502000576,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602000471,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~292d, age <18mo."
TX20260602000121,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/17 far above account's monthly baseline.
TX20260604001100,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001811,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001999,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000754,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000482,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 8 on account dormant ~306d, age <18mo."
TX20260601000994,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260422000566,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000325,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 3/6 to account.
TX20260602001930,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000864,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001141,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001673,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001778,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000196,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 19/21 far above account's monthly baseline.
TX20260603000213,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 15/18 far above account's monthly baseline.
TX20260602000466,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~334d, age <18mo."
TX20260601001520,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001495,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000423,dissipated_roundtrip_legit,NO,C3,,N/A,Family/dissipated transfer hop 2/2; preservation~0.55.
TX20260602000055,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260604001555,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000938,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001438,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001447,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000136,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/18 far above account's monthly baseline.
TX20260602000729,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000476,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~306d, age <18mo."
TX20260602000217,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260602001003,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000054,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602000710,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001187,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000952,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000451,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 4 on account dormant ~180d, age <18mo."
TX20260601000355,layering_roundtrip_2hop,YES,C3,C3_roundtrip,HIGH,Layering hop 2/2; preservation~0.92.
TX20260601001240,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000806,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000200,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 2/18 far above account's monthly baseline.
TX20260602000106,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 12/20 far above account's monthly baseline.
TX20260601001311,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001548,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000730,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001798,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001917,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001120,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000148,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 17/18 far above account's monthly baseline.
TX20260601000334,subtle_mule_4credits,YES,C3,C3_sweep,MEDIUM,Single outbound sweep >80% of cumulative fan-in.
TX20260603001422,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000500,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 8 on account dormant ~335d, age <18mo."
TX20260601000603,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 1 to same overseas beneficiary just under 10L within a week.
TX20260603000743,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000300,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 6/6 to account.
TX20260602001572,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001600,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260605000070,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001591,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001278,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001005,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001559,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000120,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 6/17 far above account's monthly baseline.
TX20260603000659,newloc_newdevice_fraud,YES,C6,C6_newloc_newdev,MEDIUM,Simultaneously new geo cluster and new device.
TX20260602001928,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001685,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001166,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000273,WATCHLIST_ALIAS_HIT,YES,C2,C2_alias_hit,MEDIUM,Receiver name matches a known alias of WL0071; SLM should confirm.
TX20260601000828,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000671,nre_foreign_legit,NO,C6,,N/A,NRE account routine inward/abroad activity; geo anomaly expected and benign.
TX20260601001115,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001332,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000514,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 3 on account dormant ~284d, age <18mo."
TX20260601000646,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260603001414,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001110,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001145,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000182,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/21 far above account's monthly baseline.
TX20260603001485,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000445,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260601000275,DOB_DISAMBIGUATES,NO,C2,C2_dob_reject,LOW,Receiver name equals WL0074 but DOB differs; identifier mismatch must defeat name match.
TX20260602001961,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000350,layering_roundtrip_2hop,YES,C3,C3_roundtrip,HIGH,Layering hop 1/2; preservation~0.92.
TX20260601001833,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000950,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001664,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000687,big_purchase_legit,NO,C6,,N/A,Large purchase from known device and location at a normal hour.
TX20260602001543,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001084,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001037,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001358,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001717,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000127,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 13/17 far above account's monthly baseline.
TX20260601001967,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001426,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000537,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000284,COMMON_NAME_CLEAN,NO,C2,,LOW,Common Indian name coincidentally similar to a listed entity; clean identifiers.
TX20260602000631,impossible_travel_fraud,YES,C6,C6_impossible_travel,HIGH,Transaction location implies impossible travel vs last known session; new device.
TX20260602000019,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260402000555,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260303000591,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260603000008,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001427,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001913,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001960,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001959,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001947,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000494,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~335d, age <18mo."
TX20260602001638,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001765,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001895,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000803,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000497,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~335d, age <18mo."
TX20260602000143,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 12/18 far above account's monthly baseline.
TX20260603001289,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001613,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000648,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260602001860,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001878,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001028,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000663,newloc_newdevice_fraud,YES,C6,C6_newloc_newdev,MEDIUM,Simultaneously new geo cluster and new device.
TX20260601001994,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000118,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 4/17 far above account's monthly baseline.
TX20260313000571,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260604001312,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001265,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001442,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000512,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 1 on account dormant ~284d, age <18mo."
TX20260313000544,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000834,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001723,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001934,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001872,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001822,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001660,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000945,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001796,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
